workerid,A,B,percent,read_time_two,quant,read_time_one,decision_time,response,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,"""ingell""","""nalill""",75,144,"""Few""",88,1801,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""bemble""","""squank""",82,146,"""Most""",440,1687,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""awplor""","""fasees""",52,198,"""Fewer than half""",137,1759,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""pengyl""","""sedest""",34,608,"""Most""",2395,859,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""cather""","""funder""",16,199,"""Few""",1183,1137,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""coppar""","""hunene""",30,151,"""Few""",120,1024,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""mecket""","""plumry""",81,164,"""Many""",145,667,"""True""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""menner""","""nandow""",72,145,"""Few""",136,271,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""shurry""","""preser""",8,86,"""Most""",163,830,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""sporer""","""firtly""",11,117,"""Most""",175,1002,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""kustle""","""reshix""",7,121,"""Few""",187,1426,"""True""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
0,"""bameta""","""unzast""",96,177,"""Fewer than half""",202,1079,"""False""","""English""","""1""","""Male""","""26""","""By having to press down, it kept scrolling down my screen. I don&quotechart know if this was intentional, but it made it so I could only read the line for about half a second. ""","""No""","""Yes""","""yes""","""3""","""Windows""",768,1280,"""Chrome""","""3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 03 13:50:51 CEST 2018""","""10""","""0""","""0""","""9""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Tue Jul 03 13:50:51 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3EGKVCRQFWTUW023EEXMGIX78QEBYI""","""3VBEN272MK0WEFWZLW2DORWR2SQSGG""",0,"""Approved""","""Mon Jun 04 06:51:04 CEST 2018""","""Sun Jun 03 13:53:44 CEST 2018""","""Sun Jun 03 14:11:04 CEST 2018""","""Mon Jun 04 06:51:42 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""16.20465"""
