workerid,color,proportion,read_and_decide_time,quant,read_time_one,response,side,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,"""yellow""","""b18_y16""",1635,"""Most""",920,false,4,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""blue""","""b24_y20""",2816,"""Fewer than half""",1176,false,5,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""yellow""","""b27_y24""",1816,"""More""",1592,true,6,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""yellow""","""b8_y9""",2073,"""More""",1120,true,0,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""yellow""","""b16_y18""",1289,"""Most""",952,false,5,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""blue""","""b10_y20""",3367,"""Fewer than half""",1680,true,3,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""blue""","""b20_y24""",1624,"""More""",1312,false,4,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""blue""","""b24_y20""",1168,"""Many""",1392,true,7,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""yellow""","""b27_y24""",1105,"""Many""",977,true,1,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""yellow""","""b8_y9""",1705,"""More""",1624,true,3,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""yellow""","""b6_y9""",3128,"""More than half""",2200,true,5,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
0,"""blue""","""b24_y20""",1592,"""More""",1288,false,8,"""English""","""2""","""Male""","""28""","""It was difficult to do it fast. My mind kept getting confused and there were quite a few times I would give on answer only to cringe an realize I meant the opposite. It was interesting, however, and well paying.""","""No""","""Yes""","""$3""","""1""","""Windows""",1080,1920,"""Chrome""","""30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 23 09:53:22 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2700""","""60000""","""Thu Nov 22 08:53:22 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=30IRMPJWDZKMS2UB6WIL7PN129MKRN""","""3BWI6RSP7GACB3GGRYEETXFK62IE7W""",0,"""Submitted""","""Wed Oct 24 02:55:24 CEST 2018""","""Tue Oct 23 09:53:34 CEST 2018""","""Tue Oct 23 10:15:24 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.711266666666667"""
