workerid,color,proportion,read_and_decide_time,quant,read_time_one,response,side,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,"""blue""","""b18_y16""",2257,"""More""",1130,true,3,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""yellow""","""b6_y9""",1470,"""More""",1109,true,9,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""yellow""","""b5_y10""",604,"""Many""",924,true,5,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""blue""","""b16_y12""",1955,"""More than half""",1035,true,7,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""blue""","""b24_y18""",787,"""More""",935,true,2,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""yellow""","""b16_y18""",1091,"""Few""",1003,false,9,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""blue""","""b16_y12""",682,"""Many""",994,true,4,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""yellow""","""b24_y21""",968,"""More""",1108,false,6,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""yellow""","""b16_y18""",1240,"""More""",1058,true,9,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""yellow""","""b20_y24""",1121,"""More than half""",1091,false,2,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""blue""","""b12_y18""",1922,"""Most""",1072,true,7,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""blue""","""b24_y27""",779,"""Many""",1666,false,1,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""yellow""","""b14_y16""",978,"""Most""",1798,false,8,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
0,"""blue""","""b24_y27""",734,"""Most""",1422,false,1,"""English""","""1""","""Female""","""27""","""Sometimes my brain and my fingers do different things. >:(""","""No""","""Yes""","""$4""","""2""","""Windows""",1080,1920,"""Firefox""","""3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3S9TI1T3V0P33QPZX2AJH2ZCPOMAF1""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of an image.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Oct 03 00:47:10 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2700""","""60000""","""Thu Nov 01 23:47:10 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBNLSTU6U6NGNASOWQBPFUAQXVDZE""","""3X73LLYYQ1FDYYZ5X639AXYNPHCHNI""",0,"""Submitted""","""Wed Oct 03 17:49:43 CEST 2018""","""Wed Oct 03 00:47:23 CEST 2018""","""Wed Oct 03 01:09:43 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""14.188083333333333"""
