workerid,A,percent_2,percent_1,B,read_and_decide_time,quant,read_time_one,response,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,"""middor""","""6""","""94""","""drooty""",2249,"""Fewer than half""",183,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""birler""","""90""","""10""","""enciad""",1968,"""Fewer than half""",165,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""padnet""","""95""","""5""","""fanely""",2433,"""More than half""",175,false,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""pengyl""","""11""","""89""","""sedest""",1655,"""Most""",197,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""kustle""","""6""","""94""","""reshix""",3434,"""Most""",167,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""chadop""","""23""","""77""","""shaple""",1649,"""More than half""",157,false,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""chevel""","""86""","""14""","""podden""",1672,"""More than half""",110,false,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""boddle""","""79""","""21""","""molill""",1439,"""Fewer than half""",128,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""hadder""","""96""","""4""","""ollidy""",1143,"""Many""",135,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""schook""","""15""","""85""","""jabant""",3067,"""More than half""",127,false,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""pliper""","""81""","""19""","""sesare""",1840,"""Fewer than half""",135,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""dorder""","""91""","""9""","""coggon""",2609,"""Few""",119,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""spunge""","""8""","""92""","""wenple""",1335,"""More than half""",127,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""chevel""","""88""","""12""","""podden""",1313,"""Few""",119,false,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
0,"""ingell""","""3""","""97""","""nalill""",2008,"""Many""",127,true,"""english""","""1""","""Female""","""56""","""nice""","""Yes""","""Yes""","""4""","""3""","""Windows""",800,1280,"""Chrome""","""3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3JH21YRKZ6CN7FDDOQ4B7UFR99T0J5""","""Fun psychology / vision / language experiment!""","""You will be asked to judge whether certain sentences are true or false in the context of another sentence.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 10:04:54 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 09:04:54 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D3B8GE892SHZTV5P7N7CL96PCR9PO""","""3PJUZCGDJ6HZGLUITSQYFJA4HZC98J""",0,"""Submitted""","""Wed Oct 03 03:02:26 CEST 2018""","""Tue Oct 02 10:06:27 CEST 2018""","""Tue Oct 02 10:22:26 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.57345"""
